STATION,NAME,DATE,PRCP,TMAX,TMIN
VMM00048855,"DANANG INTERNATIONAL, VM",7/21/2014,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/22/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/23/2014,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",7/24/2014,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",7/25/2014,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/26/2014,0.12, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/27/2014,0.05,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/28/2014,1.06,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/29/2014,1.97,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/30/2014,0.04,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/31/2014,0.57,33,25
VMM00048855,"DANANG INTERNATIONAL, VM",8/1/2014,2.17,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/2/2014,4.22, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",8/3/2014,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",8/4/2014,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",8/5/2014,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",8/6/2014,0, ,28
VMM00048855,"DANANG INTERNATIONAL, VM",8/7/2014,0, ,28
VMM00048855,"DANANG INTERNATIONAL, VM",8/8/2014,0, ,28
VMM00048855,"DANANG INTERNATIONAL, VM",8/9/2014,0, ,29
VMM00048855,"DANANG INTERNATIONAL, VM",8/10/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/11/2014,0,37,27
VMM00048855,"DANANG INTERNATIONAL, VM",8/12/2014,0, ,28
VMM00048855,"DANANG INTERNATIONAL, VM",8/13/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/14/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/15/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/16/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/17/2014,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",8/18/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/19/2014,0,37,25
VMM00048855,"DANANG INTERNATIONAL, VM",8/20/2014,0.14,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/21/2014,0.04, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/22/2014,0,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/23/2014,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",8/24/2014,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",8/25/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/26/2014,0.09,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/27/2014,0,33,24
VMM00048855,"DANANG INTERNATIONAL, VM",8/28/2014,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/29/2014,2.7,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/30/2014,0.27,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/31/2014,0.18,30, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/1/2014,0.7, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",9/2/2014,0.23, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/3/2014,0,33,25
VMM00048855,"DANANG INTERNATIONAL, VM",9/4/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/5/2014,0,34,24
VMM00048855,"DANANG INTERNATIONAL, VM",9/6/2014,0,33,24
VMM00048855,"DANANG INTERNATIONAL, VM",9/7/2014,0.1,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/8/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/9/2014,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",9/10/2014,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",9/11/2014,0.04, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",9/12/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/13/2014,0,36, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/14/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/15/2014,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",9/16/2014,0.02, ,28
VMM00048855,"DANANG INTERNATIONAL, VM",9/17/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/18/2014,0,35, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/19/2014,0,36, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/20/2014,0.9,37, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/21/2014,0.18,36,24
VMM00048855,"DANANG INTERNATIONAL, VM",9/22/2014,0.24, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/23/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/24/2014,1.66,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/25/2014,0,30, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/26/2014,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",9/27/2014,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",9/28/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/29/2014,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",9/30/2014,0.31, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/1/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/2/2014,0,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/3/2014,0,33,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/4/2014,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/5/2014,0.25,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/6/2014,3.39,32,22
VMM00048855,"DANANG INTERNATIONAL, VM",10/7/2014,0.44,28,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/8/2014,0.02,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/9/2014,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/10/2014,0,31,22
VMM00048855,"DANANG INTERNATIONAL, VM",10/11/2014,0,31,22
VMM00048855,"DANANG INTERNATIONAL, VM",10/12/2014,0.2,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/13/2014,0.67,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/14/2014,0.07,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/15/2014,0.13, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",10/16/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/17/2014,0.53,31,23
VMM00048855,"DANANG INTERNATIONAL, VM",10/18/2014,1.22,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/19/2014,0,31,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/20/2014,1.12,31,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/21/2014,0,32,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/22/2014,4.25,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/23/2014,0.85, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/24/2014,2.26, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/25/2014,4.58, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/26/2014,8.17, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",10/27/2014,0.11, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/28/2014,0.76, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/29/2014,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",10/30/2014,0.71, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/31/2014,2.15, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/1/2014,0.46, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/2/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/3/2014,0.55, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/4/2014,1.63, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",11/5/2014,2.45, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/6/2014,0.09, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",11/7/2014,0,30,24
VMM00048855,"DANANG INTERNATIONAL, VM",11/8/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/9/2014,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",11/10/2014,0.2, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/11/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/12/2014,1.19, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/13/2014,1.81,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/14/2014,0.32,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/15/2014,0.79,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/16/2014,0.06,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/17/2014,0,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/18/2014,0,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/19/2014,0,29,24
VMM00048855,"DANANG INTERNATIONAL, VM",11/20/2014,0,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/21/2014,0,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/22/2014,0.04,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/23/2014,0.06,29,23
VMM00048855,"DANANG INTERNATIONAL, VM",11/24/2014,0.05,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/25/2014,0.11,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/26/2014,0.18,30, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/27/2014,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",11/28/2014,0.19, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/29/2014,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",11/30/2014,1.13,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/1/2014,2.56,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/2/2014,1.81,27,23
VMM00048855,"DANANG INTERNATIONAL, VM",12/3/2014,1.17,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/4/2014,0.01,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/5/2014,0.27,25, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/6/2014,0.01,26,22
VMM00048855,"DANANG INTERNATIONAL, VM",12/7/2014,0.06, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/8/2014,3.66,22, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/9/2014,0.05,24, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/10/2014,0,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/11/2014,0.28,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/12/2014,1.32,22, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/13/2014,0.87,22, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/14/2014,0.03,22, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/15/2014,0,27,19
VMM00048855,"DANANG INTERNATIONAL, VM",12/16/2014,0.08,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/17/2014,0.59,22, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/18/2014,0.08,20, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/19/2014,0,23,18
VMM00048855,"DANANG INTERNATIONAL, VM",12/20/2014,0,25,19
VMM00048855,"DANANG INTERNATIONAL, VM",12/21/2014,0.16,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/22/2014,1.46,21, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/23/2014,0, ,18
VMM00048855,"DANANG INTERNATIONAL, VM",12/24/2014,0,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/25/2014,0.12,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/26/2014,0.24,24, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/27/2014,0.08,25, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/28/2014,0.63, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/29/2014,0.11,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/30/2014,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/31/2014,0,24,16
VMM00048855,"DANANG INTERNATIONAL, VM",1/1/2015,0.11,25, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/2/2015,0.09,24,20
VMM00048855,"DANANG INTERNATIONAL, VM",1/3/2015,0.02,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/4/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",1/5/2015,0,28,20
VMM00048855,"DANANG INTERNATIONAL, VM",1/6/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",1/7/2015,0.04,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/8/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",1/9/2015,0,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/10/2015,0.14,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/11/2015,0.02,23,18
VMM00048855,"DANANG INTERNATIONAL, VM",1/12/2015,0,23,19
VMM00048855,"DANANG INTERNATIONAL, VM",1/13/2015,0,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/14/2015,0,23,16
VMM00048855,"DANANG INTERNATIONAL, VM",1/15/2015,0,24, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/16/2015,0, ,17
VMM00048855,"DANANG INTERNATIONAL, VM",1/17/2015,0.12,22, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/18/2015,0.37,23,18
VMM00048855,"DANANG INTERNATIONAL, VM",1/19/2015,0.02,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/20/2015,0,24, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/21/2015,0,26,16
VMM00048855,"DANANG INTERNATIONAL, VM",1/22/2015,0,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/23/2015,0,26,15
VMM00048855,"DANANG INTERNATIONAL, VM",1/24/2015,0, ,17
VMM00048855,"DANANG INTERNATIONAL, VM",1/25/2015,0,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/26/2015,0,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/27/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",1/28/2015,0, ,17
VMM00048855,"DANANG INTERNATIONAL, VM",1/29/2015,0, ,17
VMM00048855,"DANANG INTERNATIONAL, VM",1/30/2015,0,27,19
VMM00048855,"DANANG INTERNATIONAL, VM",1/31/2015,0,26,21
VMM00048855,"DANANG INTERNATIONAL, VM",2/1/2015,0,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",2/2/2015,0,26,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/3/2015,0,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",2/4/2015,0.04, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/5/2015,0.03, ,18
VMM00048855,"DANANG INTERNATIONAL, VM",2/6/2015,0.15, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/7/2015,0, ,17
VMM00048855,"DANANG INTERNATIONAL, VM",2/8/2015,0.07, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/9/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/10/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/11/2015,0, ,17
VMM00048855,"DANANG INTERNATIONAL, VM",2/12/2015,0, ,19
VMM00048855,"DANANG INTERNATIONAL, VM",2/13/2015,0, ,19
VMM00048855,"DANANG INTERNATIONAL, VM",2/14/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/15/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/16/2015,0, ,19
VMM00048855,"DANANG INTERNATIONAL, VM",2/17/2015,0, ,20
VMM00048855,"DANANG INTERNATIONAL, VM",2/18/2015,0.16, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/19/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/20/2015,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/21/2015,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/22/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/23/2015,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/24/2015,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/25/2015,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/26/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/27/2015,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/28/2015,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",3/1/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/2/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/3/2015,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",3/4/2015,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/5/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/6/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/7/2015,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/8/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/9/2015,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",3/10/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/11/2015,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",3/12/2015,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",3/13/2015,1.3, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/14/2015,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/15/2015,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/16/2015,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/17/2015,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/18/2015,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/19/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/20/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/21/2015,0, ,21
VMM00048855,"DANANG INTERNATIONAL, VM",3/22/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/23/2015,0, ,19
VMM00048855,"DANANG INTERNATIONAL, VM",3/24/2015,0.14, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/25/2015,0.35, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/26/2015,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/27/2015,0.68, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/28/2015,4.59, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/29/2015,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/30/2015,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/31/2015,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/1/2015,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/2/2015,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",4/3/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/4/2015,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/5/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/6/2015,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/7/2015,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/8/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/9/2015,0.12, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",4/10/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/11/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/12/2015,2.25, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/13/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/14/2015,0, ,18
VMM00048855,"DANANG INTERNATIONAL, VM",4/15/2015,0, ,19
VMM00048855,"DANANG INTERNATIONAL, VM",4/16/2015,0, ,19
VMM00048855,"DANANG INTERNATIONAL, VM",4/17/2015,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",4/18/2015,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/19/2015,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",4/20/2015,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",4/21/2015,0.09, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/22/2015,0.57, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",4/23/2015,0.02, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",4/24/2015,0.44, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",4/25/2015,0.03, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/26/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/27/2015,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",4/28/2015,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",4/29/2015,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/30/2015,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",5/1/2015,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",5/2/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/3/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/4/2015,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",5/5/2015,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",5/6/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/7/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/8/2015,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",5/9/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/10/2015,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",5/11/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/12/2015,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",5/13/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/14/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/15/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/16/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/17/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/18/2015,0.79, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/19/2015,0.2, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/20/2015,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",5/21/2015,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",5/22/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/23/2015,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",5/24/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/25/2015,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",5/26/2015,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",5/27/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/28/2015,0, ,28
VMM00048855,"DANANG INTERNATIONAL, VM",5/29/2015,0,39, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/30/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/31/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/1/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/2/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/3/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/4/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/5/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/6/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/7/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/8/2015,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",6/9/2015,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/10/2015,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",6/11/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/12/2015,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/13/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/14/2015,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",6/15/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/16/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/17/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/18/2015,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/19/2015,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/20/2015,0, ,28
VMM00048855,"DANANG INTERNATIONAL, VM",6/21/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/22/2015,0.58, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/23/2015,0.21, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/24/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/25/2015,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",6/26/2015,0, ,28
VMM00048855,"DANANG INTERNATIONAL, VM",6/27/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/28/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/29/2015,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",6/30/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/1/2015,0, ,28
VMM00048855,"DANANG INTERNATIONAL, VM",7/2/2015,0, ,28
VMM00048855,"DANANG INTERNATIONAL, VM",7/3/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/4/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/5/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/6/2015,0.31,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/7/2015,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/8/2015,0.12, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/9/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/10/2015,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",7/11/2015,0.09, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/12/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/13/2015,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/14/2015,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/15/2015,0.05, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/16/2015,0,35, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/17/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/18/2015,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/19/2015,0.08, , 
